Family,Subfamily,Tribe,Species name and author,tips,"broad_sociality (solitary, social, kleptoparasite, social parasite)","fine_sociality (communal, primitively eusocial, eusocial)",sociality_notes,sociality_ref,nesting_broad,nesting_fine,reference,Nest.Accuracy,habitat,reference
Apidae,Nomadinae,Melectini,,Melecta_chinensis,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Melectini,,Melecta_thoracica,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Melectini,,Melecta_separata,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Melectini,,Melecta_luctuosa,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Melectini,,Melecta_alexanderi,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Melectini,,Melecta_pacifica,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Melectini,,Zacosmia_maculata,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Melectini,,Tetralonioidella_pendleburyi,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Ericrocidini,,Acanthopus_excellens,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Ericrocidini,,Acanthopus_palmatus,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Ericrocidini,,Ericrocis_lata,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Ericrocidini,,Ericrocis_pintada,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Ericrocidini,,Aglaomelissa_duckei,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Ericrocidini,,Mesocheira_bicolor,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Ericrocidini,,Ctenioschelus_goryi,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Ericrocidini,,Epiclopus_gayi,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Ericrocidini,,Mesonychium_asteria,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Ericrocidini,,Mesonychium_coerulescens,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Ericrocidini,,Mesonychium_garleppi,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Ericrocidini,,Hopliphora_velutina,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Ericrocidini,,Hopliphora_funereus,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Ericrocidini,,Hopliphora_diabolica,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Ericrocidini,,Hopliphora_superba,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Ericrocidini,,Mesoplia_rufipes,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Ericrocidini,,Mesoplia_azurea,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Ericrocidini,,Mesoplia_insignis,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Ericrocidini,,Mesoplia_regalis,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Ericrocidini,,Epiclopus_wagenknechti,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Ericrocidini,,Epiclopus_lendlianus,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Rhathymini,,Nanorhathymus_acutiventris,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Rhathymini,,Rhathymus_bicolor,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Rhathymini,,Rhathymus_unicolor,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Rhathymini,,Rhathymus_trinitatis,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Coelioxoidini,,Coelioxoides_punctipennis,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Coelioxoidini,,Coelioxoides_waltheriae,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Parepeolini,,Parepeolus_aterrimus,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Parepeolini,,Parepeolus_stuardi,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Epeoloidini,,Epeoloides_coecutiens,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Epeoloidini,,Epeoloides_pilosulus,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Protepeolini,,Leiopodus_abnormis,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Protepeolini,,Leiopodus_singularis,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Protepeolini,,Leiopodus_trochantericus,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Isepeolini,,Isepeolus_atripilis,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Isepeolini,,Isepeolus_lativalvis,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Isepeolini,,Isepeolus_luctuosus,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Isepeolini,,Isepeolus_vachali,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Isepeolini,,Isepeolus_viperinus,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Isepeolini,,Isepeolus_wagenknechti,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Isepeolini,,Isepeolus_cortesi,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Isepeolini,,Isepeolus_octopunctatus,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Isepeolini,,Isepeolus_septemnotatus,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Isepeolini,,Melectoides_rozeni,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Isepeolini,,Melectoides_bellus,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Isepeolini,,Melectoides_triseriatus,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Isepeolini,,Melectoides_tucumanus,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Isepeolini,,Melectoides_niveiventris,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Osirini,,Osirinus_lemniscatus,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Osirini,,Osiris_mourei,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Nomadinae,Osirini,,Protosiris_gigas,kleptoparasite,,,Michener 1974,kleptoparasite,,,,,
Apidae,Apinae,Apini,,Apis_mellifera,social,highly eusocial,,Michener 1974,above-ground,"cavities, aerial nests",,,,
Apidae,Apinae,Apini,,Apis_cerana,social,highly eusocial,,Michener 1974,above-ground,"cavities, aerial nests",,,,
Apidae,Apinae,Apini,,Apis_nuluensis,social,highly eusocial,,Michener 1974,above-ground,"cavities, aerial nests",,,,
Apidae,Apinae,Apini,,Apis_nigrocincta,social,highly eusocial,,Michener 1974,above-ground,"cavities, aerial nests",,,,
Apidae,Apinae,Apini,,Apis_koschevnikovi,social,highly eusocial,,Michener 1974,above-ground,"cavities, aerial nests",,,,
Apidae,Apinae,Apini,,Apis_dorsata,social,highly eusocial,,Michener 1974,above-ground,"cavities, aerial nests",,,,
Apidae,Apinae,Apini,,Apis_laboriosa,social,highly eusocial,,Michener 1974,above-ground,"cavities, aerial nests",,,,
Apidae,Apinae,Apini,,Apis_andreniformis,social,highly eusocial,,Michener 1974,above-ground,"cavities, aerial nests",,,,
Apidae,Apinae,Apini,,Apis_florea,social,highly eusocial,,Michener 1974,above-ground,"cavities, aerial nests",,,,
Apidae,Apinae,Bombini,,Bombus_rupestris,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_chinensis,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_ashtoni,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_bohemicus,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_coreanus,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_perezi,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_vestalis,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_suckleyi,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_fernaldae,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_flavidus,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_norvegicus,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_skorikovi,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_quadricolor,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_sylvestris,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_barbutellus,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_cornutus,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_tibetanus,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_turneri,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_monozonus,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_citrinus,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_insularis,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_variabilis,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_campestris,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_bellardii,social parasite,,, Lhomme & Hines 2019,social parasite,,,,,
Apidae,Apinae,Bombini,,Bombus_fervidus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_californicus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_applanatus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_brevivillus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_bahiensis,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_bellicosus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_brasiliensis,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_pauloensis,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_pullatus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_transversalis,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_medius,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_mexicanus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_steindachneri,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_pensylvanicus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_sonorus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_atratus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_opifex,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_diligens,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_imitator,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_atripes,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_tricornis,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_exil,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_digressus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_trinominatus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_weisi,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_deuteronymus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_humilis,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_anachoreta,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_filchnerae,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_muscorum,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_zonatus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_hedini,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_schrencki,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_pseudobaicalensis,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_opulentus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_honshuensis,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_pascuorum,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_impetuosus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_remotus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_inexspectatus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_veteranus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_mlokosievitzii,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_sylvarum,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_velox,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_ruderarius,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_laesus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_mucidus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_persicus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_armeniacus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_mesomelas,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_pomorum,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_dahlbomii,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_excellens,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_morio,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_borealis,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_distinguendus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_appositus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_subterraneus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_difficillimus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_mongolensis,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_melanurus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_fragrans,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_amurensis,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_personatus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_argillaceus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_ruderatus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_hortorum,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_portchinsky,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_consobrinus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_koreanus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_religiosus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_securus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_sushkini,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_tichenkoi,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_czerskii,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_gerstaeckeri,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_supremus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_bicoloratus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_diversus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_trifasciatus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_ussurensis,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_longipes,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_funerarius,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_haemorrhoidalis,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_griseocollis,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_vagans,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_baeri,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_coccineus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_rubicundus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_handlirschi,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_morrisoni,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_ecuadorius,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
Apidae,Apinae,Bombini,,Bombus_hortulanus,social,primitively eusocial,,Michener 1969,ground,existing burrows and cavities in/near ground,,,,
