"family","tribe","tips","sociality","nest"
"Andrenidae","Andreninini","Andrena_cercocarpi","solitary","ground"
"Andrenidae","Andreninini","Andrena_vandykei","solitary","ground"
"Andrenidae","Andreninini","Andrena_palpalis","solitary","ground"
"Andrenidae","Andreninini","Andrena_principalis","solitary","ground"
"Andrenidae","Andreninini","Andrena_hastulata","solitary","ground"
"Andrenidae","Andreninini","Andrena_sphaeralceae","solitary","ground"
"Andrenidae","Andreninini","Andrena_coitana","solitary","ground"
"Andrenidae","Andreninini","Andrena_tarsata","solitary","ground"
"Andrenidae","Andreninini","Andrena_tsukubana","solitary","ground"
"Andrenidae","Andreninini","Andrena_palaestina","solitary","ground"
"Andrenidae","Andreninini","Andrena_pela","solitary","ground"
"Andrenidae","Andreninini","Andrena_aegyptiaca","solitary","ground"
"Andrenidae","Andreninini","Andrena_alluaudi","solitary","ground"
"Andrenidae","Andreninini","Andrena_leucura","solitary","ground"
"Andrenidae","Andreninini","Andrena_relata","solitary","ground"
"Andrenidae","Andreninini","Andrena_bassana","solitary","ground"
"Andrenidae","Andreninini","Andrena_accepta","solitary","ground"
"Andrenidae","Andreninini","Andrena_brooksi","solitary","ground"
"Andrenidae","Andreninini","Andrena_porterae","solitary","ground"
"Andrenidae","Andreninini","Andrena_manifesta","solitary","ground"
"Andrenidae","Andreninini","Andrena_chekiangensis","solitary","ground"
"Andrenidae","Andreninini","Andrena_bytinskii","solitary","ground"
"Andrenidae","Andreninini","Andrena_curiosa","solitary","ground"
"Andrenidae","Andreninini","Andrena_ramlehiana","solitary","ground"
"Andrenidae","Andreninini","Andrena_lonicerae","solitary","ground"
"Andrenidae","Andreninini","Andrena_cubiceps","solitary","ground"
"Andrenidae","Andreninini","Ancylandrena_atoposoma","solitary","ground"
"Andrenidae","Andreninini","Ancylandrena_timberlakei","solitary","ground"
"Andrenidae","Andreninini","Ancylandrena_koebelei","solitary","ground"
"Andrenidae","Andreninini","Ancylandrena_larreae","solitary","ground"
"Andrenidae","Andreninini","Megandrena_enceliae","solitary","ground"
"Andrenidae","Andreninini","Megandrena_mentzeliae","solitary","ground"
"Andrenidae","Andreninini","Alocandrena_porteri","solitary","ground"
"Andrenidae","Euherbistiini","Euherbstia_excellens","solitary","ground"
"Andrenidae","Euherbistiini","Orphana_wagenknechti","solitary","ground"
"Andrenidae","Melitturgini","Camptopoeum_frontale","solitary","ground"
"Andrenidae","Melitturgini","Camptopoeum_negevense","solitary","ground"
"Andrenidae","Melitturgini","Melitturga_albescens","solitary","ground"
"Andrenidae","Melitturgini","Melitturga_clavicornis","solitary","ground"
"Andrenidae","Melitturgini","Melitturga_pictipes","solitary","ground"
"Andrenidae","Melitturgini","Melitturga_caudata","solitary","ground"
"Andrenidae","Melitturgini","Melitturga_oraniensis","solitary","ground"
"Andrenidae","Panurgini","Panurgus_dentipes","solitary","ground"
"Andrenidae","Panurgini","Panurgus_avarus","solitary","ground"
"Andrenidae","Panurgini","Panurgus_niloticus","solitary","ground"
"Andrenidae","Panurgini","Panurgus_dentatus","solitary","ground"
"Andrenidae","Panurgini","Panurgus_pici","solitary","ground"
"Andrenidae","Panurgini","Panurgus_siculus","solitary","ground"
"Andrenidae","Panurgini","Panurgus_banksianus","solitary","ground"
"Andrenidae","Panurgini","Panurgus_pyropygus","solitary","ground"
"Andrenidae","Panurgini","Panurgus_maroccanus","solitary","ground"
"Andrenidae","Panurgini","Panurgus_cephalotes","solitary","ground"
"Andrenidae","Panurgini","Panurgus_perezi","solitary","ground"
"Andrenidae","Panurgini","Panurgus_calcaratus","solitary","ground"
"Andrenidae","Panurgini","Panurgus_dargius","solitary","ground"
"Andrenidae","Panurgini","Panurgus_acutus","solitary","ground"
"Andrenidae","Panurgini","Panurgus_nigriscopus","solitary","ground"
"Andrenidae","Panurgini","Panurgus_rungsii","solitary","ground"
"Andrenidae","Panurgini","Panurgus_convergens","solitary","ground"
"Andrenidae","Panurgini","Panurgus_farinosus","solitary","ground"
"Andrenidae","Panurgini","Panurgus_canescens","solitary","ground"
"Andrenidae","Panurgini","Panurgus_calceatus","solitary","ground"
"Andrenidae","Panurgini","Flavipanurgus_flavus","solitary","ground"
"Andrenidae","Panurgini","Flavipanurgus_venustus","solitary","ground"
"Andrenidae","Panurgini","Flavipanurgus_ibericus","solitary","ground"
"Andrenidae","Panurgini","Flavipanurgus_kastiliensis","solitary","ground"
"Andrenidae","Panurgini","Halopanurgus_baldocki","solitary","ground"
"Andrenidae","Panurgini","Halopanurgus_fuzetus","solitary","ground"
"Andrenidae","Panurginini","Clavipanurgus_desertus","solitary","ground"
"Andrenidae","Panurginini","Clavipanurgus_orientalicus","solitary","ground"
"Andrenidae","Panurginini","Panurginus_albopilosus","solitary","ground"
"Andrenidae","Panurginini","Panurginus_turcomanicus","solitary","ground"
"Andrenidae","Panurginini","Panurginus_occidentalis","solitary","ground"
"Andrenidae","Panurginini","Panurginus_atriceps","solitary","ground"
"Andrenidae","Panurginini","Panurginus_beardsleyi","solitary","ground"
"Andrenidae","Panurginini","Panurginus_crawfordi","solitary","ground"
"Andrenidae","Panurginini","Panurginus_herzi","solitary","ground"
"Andrenidae","Panurginini","Panurginus_montanus","solitary","ground"
"Andrenidae","Panurginini","Panurginus_sericatus","solitary","ground"
"Andrenidae","Panurginini","Panurginus_ineptus","solitary","ground"
"Andrenidae","Panurginini","Panurginus_romani","solitary","ground"
"Andrenidae","Mermiglossini","Mermiglossa_rufa","solitary","ground"
"Andrenidae","Mermiglossini","Plesiopanurgus_cinerarius","solitary","ground"
"Andrenidae","Mermiglossini","Plesiopanurgus_zizus","solitary","ground"
"Andrenidae","Melitturgini","Borgatomelissa_niveopilosa","solitary","ground"
"Andrenidae","Melitturgini","Meliturgula_flavida","solitary","ground"
"Andrenidae","Melitturgini","Meliturgula_haematospila","solitary","ground"
"Andrenidae","Melitturgini","Meliturgula_scriptifrons","solitary","ground"
"Andrenidae","Perditini","Macrotera_echinocacti","solitary","ground"
"Andrenidae","Perditini","Macrotera_latior","solitary","ground"
"Andrenidae","Perditini","Macrotera_haplura","solitary","ground"
"Andrenidae","Perditini","Macrotera_knulli","solitary","ground"
"Andrenidae","Perditini","Macrotera_texana","solitary","ground"
"Andrenidae","Perditini","Macrotera_mortuaria","solitary","ground"
"Andrenidae","Perditini","Perdita_albonotata","solitary","ground"
"Andrenidae","Perditini","Perdita_bishoppi","solitary","ground"
"Andrenidae","Perditini","Perdita_heterothecae","solitary","ground"
"Andrenidae","Perditini","Perdita_lingualis","solitary","ground"
"Andrenidae","Perditini","Perdita_cephalotes","solitary","ground"
"Andrenidae","Perditini","Perdita_maritima","solitary","ground"
"Andrenidae","Perditini","Perdita_melanochlora","solitary","ground"
"Andrenidae","Perditini","Perdita_pallida","solitary","ground"
"Andrenidae","Perditini","Perdita_bradleyi","solitary","ground"
"Andrenidae","Perditini","Perdita_californica","solitary","ground"
"Andrenidae","Perditini","Perdita_callicerata","solitary","ground"
"Andrenidae","Perditini","Perdita_distropica","solitary","ground"
"Andrenidae","Perditini","Perdita_duplonotata","solitary","ground"
"Andrenidae","Perditini","Perdita_albipennis","solitary","ground"
"Andrenidae","Perditini","Perdita_ashmeadi","solitary","ground"
"Andrenidae","Perditini","Perdita_punctosignata","solitary","ground"
"Andrenidae","Perditini","Perdita_consobrina","solitary","ground"
"Andrenidae","Perditini","Perdita_nevadensis","solitary","ground"
"Andrenidae","Perditini","Perdita_octomaculata","solitary","ground"
"Andrenidae","Perditini","Perdita_swenki","solitary","ground"
"Andrenidae","Perditini","Perdita_perpallida","solitary","ground"
"Andrenidae","Perditini","Perdita_larreae","solitary","ground"
"Andrenidae","Perditini","Perdita_minima","solitary","ground"
"Andrenidae","Perditini","Perdita_fallax","solitary","ground"
"Andrenidae","Perditini","Perdita_halictoides","solitary","ground"
"Andrenidae","Perditini","Macrotera_portalis","solitary","ground"
"Andrenidae","Perditini","Macrotera_tristella","solitary","ground"
"Andrenidae","Perditini","Perdita_diversa","solitary","ground"
"Andrenidae","Perditini","Perdita_trisignata","solitary","ground"
"Andrenidae","Perditini","Perdita_rhodogastra","solitary","ground"
"Andrenidae","Perditini","Macrotera_mellea","solitary","ground"
"Andrenidae","Perditini","Pseudomacrotera_turgiceps","solitary","ground"
"Andrenidae","Neffapini","Neffapis_longilingua","solitary","ground"
"Andrenidae","","Andinopanurgus_wayruronga","solitary","ground"
"Andrenidae","Protandrenini","Parapsaenythia_carinulata","solitary","ground"
"Andrenidae","Protandrenini","Anthrenoides_admirabilis","solitary","ground"
"Andrenidae","Protandrenini","Psaenythia_bizonata","solitary","ground"
"Andrenidae","Protandrenini","Austropanurgus_punctatus","solitary","ground"
"Andrenidae","Protandrenini","Austropanurgus_danunciae","solitary","ground"
"Andrenidae","Protandrenini","Rhophitulus_herbsti","solitary","ground"
"Andrenidae","Protandrenini","Liphanthus_coquimbensis","solitary","ground"
"Andrenidae","Protandrenini","Liphanthus_alicahue","solitary","ground"
"Andrenidae","Protandrenini","Liphanthus_sabulosus","solitary","ground"
"Andrenidae","Protandrenini","Liphanthus_barbatus","solitary","ground"
"Andrenidae","Protandrenini","Liphanthus_toroi","solitary","ground"
"Andrenidae","Protandrenini","Liphanthus_moldenkei","solitary","ground"
"Andrenidae","Protandrenini","Liphanthus_micheneri","solitary","ground"
"Andrenidae","Protandrenini","Liphanthus_atratus","solitary","ground"
"Andrenidae","Protandrenini","Liphanthus_phasganoventris","solitary","ground"
"Andrenidae","Protandrenini","Liphanthus_penai","solitary","ground"
"Andrenidae","Protandrenini","Liphanthus_rozeni","solitary","ground"
"Andrenidae","Protandrenini","Liphanthus_tarsalis","solitary","ground"
"Andrenidae","Protandrenini","Liphanthus_quadrifasciatus","solitary","ground"
"Andrenidae","Protandrenini","Parasarus_atacamensis","solitary","ground"
"Andrenidae","Protandrenini","Parasarus_specularis","solitary","ground"
"Andrenidae","Protandrenini","Parasarus_spiniventris","solitary","ground"
"Andrenidae","Protandrenini","Protandrena_abdominalis","solitary","ground"
"Andrenidae","Protandrenini","Protandrena_verbesinae","solitary","ground"
"Andrenidae","Protandrenini","Protandrena_mexicanorum","solitary","ground"
"Andrenidae","Protandrenini","Protandrena_andrenoides","solitary","ground"
"Andrenidae","Protandrenini","Protandrena_illinoiensis","solitary","ground"
"Andrenidae","Protandrenini","Protandrena_solidaginis","solitary","ground"
"Andrenidae","Protandrenini","Protandrena_rudbeckiae","solitary","ground"
"Andrenidae","Protandrenini","Protandrena_aestivalis","solitary","ground"
"Andrenidae","Protandrenini","Protandrena_bakeri","solitary","ground"
"Andrenidae","Protandrenini","Protandrena_flavotinctus","solitary","ground"
"Andrenidae","Protandrenini","Protandrena_townsendi","solitary","ground"
"Andrenidae","Protandrenini","Protandrena_nanulus","solitary","ground"
"Andrenidae","Protandrenini","Protandrena_passiflorae","solitary","ground"
"Andrenidae","Protandrenini","Protandrena_fraterculus","solitary","ground"
"Andrenidae","Protandrenini","Protandrena_bancrofti","solitary","ground"
"Andrenidae","Protomeliturgini","Protomeliturga_turnerae","solitary","ground"
"Andrenidae","Calliopsini","Acamptopoeum_submetallicum","solitary","ground"
"Andrenidae","Calliopsini","Liopoeum_hirsutulum","solitary","ground"
"Andrenidae","Calliopsini","Calliopsis_andreniformis","solitary","ground"
"Andrenidae","Calliopsini","Calliopsis_squamifera","solitary","ground"
"Andrenidae","Calliopsini","Calliopsis_anomoptera","solitary","ground"
"Andrenidae","Calliopsini","Calliopsis_empelia","solitary","ground"
"Andrenidae","Calliopsini","Calliopsis_chlorops","solitary","ground"
"Andrenidae","Calliopsini","Calliopsis_crypta","solitary","ground"
"Andrenidae","Calliopsini","Calliopsis_coloradensis","solitary","ground"
"Andrenidae","Calliopsini","Calliopsis_coloratipes","solitary","ground"
"Andrenidae","Calliopsini","Calliopsis_pugionis","solitary","ground"
"Andrenidae","Calliopsini","Calliopsis_anthidia","solitary","ground"
"Andrenidae","Calliopsini","Calliopsis_subalpina","solitary","ground"
"Andrenidae","Calliopsini","Calliopsis_fracta","solitary","ground"
"Andrenidae","Calliopsini","Calliopsis_callops","solitary","ground"
"Andrenidae","Calliopsini","Calliopsis_sonorana","solitary","ground"
"Andrenidae","Calliopsini","Calliopsis_callosa","solitary","ground"
"Andrenidae","Calliopsini","Arhysosage_cactorum","solitary","ground"
"Andrenidae","Calliopsini","Arhysosage_ochracea","solitary","ground"
"Andrenidae","Calliopsini","Callonychium_atacamense","solitary","ground"
"Andrenidae","Calliopsini","Callonychium_flaviventre","solitary","ground"
"Andrenidae","Calliopsini","Callonychium_mandibulare","solitary","ground"
"Andrenidae","Calliopsini","Spinoliella_opaca","solitary","ground"
"Andrenidae","Calliopsini","Spinoliella_herbsti","solitary","ground"
"Andrenidae","Calliopsini","Spinoliella_rozeni","solitary","ground"
"Andrenidae","Calliopsini","Spinoliella_rufiventris","solitary","ground"
"Andrenidae","Calliopsini","Spinoliella_psamita","solitary","ground"
"Andrenidae","Calliopsini","Spinoliella_longirostris","solitary","ground"
"Andrenidae","Calliopsini","Liopoeum_argentinum","solitary","ground"
"Andrenidae","Calliopsini","Liopoeum_mendocinum","solitary","ground"
"Andrenidae","Calliopsini","Liopoeum_trifasciatum","solitary","ground"
"Andrenidae","Calliopsini","Liopoeum_rigormortis","solitary","ground"
"Andrenidae","Calliopsini","Calliopsis_puellae","solitary","ground"
"Andrenidae","Calliopsini","Calliopsis_persimilis","solitary","ground"
"Andrenidae","Mermiglossini","Flavomeliturgula_tapana","solitary","ground"
"Andrenidae","Nolanomelissini","Nolanomelissa_toroi","solitary","ground"
"Andrenidae","Oxaeini","Mesoxaea_arizonica","solitary","ground"
"Andrenidae","Oxaeini","Mesoxaea_nigerrima","solitary","ground"
"Andrenidae","Oxaeini","Mesoxaea_rufescens","solitary","ground"
"Andrenidae","Oxaeini","Notoxaea_ferruginea","solitary","ground"
"Andrenidae","Oxaeini","Protoxaea_gloriosa","solitary","ground"
"Andrenidae","Oxaeini","Oxaea_festiva","solitary","ground"
"Andrenidae","Oxaeini","Oxaea_flavescens","solitary","ground"
"Andrenidae","Oxaeini","Oxaea_stenocoryphe","solitary","ground"
"Colletidae","Colletini","Colletes_inaequalis","solitary","ground"
"Colletidae","Colletini","Colletes_thoracicus","solitary","ground"
"Colletidae","Colletini","Colletes_formosus","solitary","ground"
"Colletidae","Colletini","Colletes_acutus","solitary","ground"
"Colletidae","Colletini","Colletes_lacunatus","solitary","ground"
"Colletidae","Colletini","Colletes_arabicus","solitary","ground"
"Colletidae","Colletini","Colletes_coriandri","solitary","ground"
"Colletidae","Colletini","Colletes_escalerai","solitary","ground"
"Colletidae","Colletini","Colletes_foveolaris","solitary","ground"
"Colletidae","Colletini","Colletes_maroccanus","solitary","ground"
"Colletidae","Colletini","Colletes_nanus","solitary","ground"
"Colletidae","Colletini","Colletes_popovi","solitary","ground"
"Colletidae","Colletini","Colletes_aureocinctus","solitary","ground"
"Colletidae","Colletini","Colletes_fasciatus","solitary","ground"
"Colletidae","Colletini","Colletes_fusconotus","solitary","ground"
"Colletidae","Colletini","Colletes_hirtibasis","solitary","ground"
"Colletidae","Colletini","Colletes_claripes","solitary","ground"
"Colletidae","Colletini","Colletes_antecessus","solitary","ground"
"Colletidae","Colletini","Colletes_nieuwoudtvillei","solitary","ground"
"Colletidae","Colletini","Colletes_malmus","solitary","ground"
"Colletidae","Colletini","Colletes_zygophyllum","solitary","ground"
"Colletidae","Colletini","Colletes_infracognitus","solitary","ground"
"Colletidae","Colletini","Colletes_albohirtus","solitary","ground"
"Colletidae","Colletini","Colletes_eardleyi","solitary","ground"
