"family","tribe","tips","sociality_binary","sociality_three_states","nest_three_states","nest_binary"
"Halicitidae","Halictini","Lasioglossum_occultum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_avalonense","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_tricinctum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_alphenum","solitary","solitary","ground","ground"
"Halicitidae","Halictini","Lasioglossum_sordidum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_kiautschouense","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_pleurospeculum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_sabulosum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_taeniolellum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_speculinum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_spectrum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_sexstrigatum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_ohei","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_bluethgeni","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_japonicum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_lustrans","solitary","solitary","ground","ground"
"Halicitidae","Halictini","Lasioglossum_glabriventre","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_fedorense","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_sopinci","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_swenki","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_rufopanticis","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_subobscurum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_pectorale","solitary","solitary","ground","ground"
"Halicitidae","Halictini","Lasioglossum_pectoraloides","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_kincaidii","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_nelumbonis","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_robertsoni","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_crassepunctatum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_brevicorne","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_limbellum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_deceptum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_ferinum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_virens","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_aureolum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_pectinatum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_pseudopectorale","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_leptocephalum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_pseudolittorale","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_littorale","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_birkmanni","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_divergens","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_macoupinense","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_ovaliceps","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_quadrinotatulum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_pauperatum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_grisellinum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_lucidulum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_semilucens","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_minutissimum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_angusticeps","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_intermedium","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_musculoides","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_clypeare","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_griseolum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_mesosclerum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_sphecodimorphum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_buccale","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_convexiusculum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_marginellum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_glabriusculum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_subaenescens","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_villosulum","solitary","solitary","ground","ground"
"Halicitidae","Halictini","Lasioglossum_berberum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_medinai","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_pseudoplanulum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_pygmaeum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_puncticolle","solitary","solitary","ground","ground"
"Halicitidae","Halictini","Lasioglossum_punctatissimum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_transitorium","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_dybowskii","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_truncaticolle","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_inconditum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_allodalum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_matianense","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_rufitarse","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_diatretum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_foxii","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_pulveris","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_nitidiusculum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_parvulum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_miyabei","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_virideglaucum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_anomalum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_occidentale","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_arcanum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_costaricense","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_rhodognathum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_mesillense","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_gundlachii","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_lesseppsi","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_deceptor","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_umbripenne","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_exiguum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_sublatens","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_incompletum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_microlepoides","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_semibrunneum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_arantium","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_miniatulum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_ceanothi","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_pictum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_foveolatum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_nevadense","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_tarponense","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_brunneiventre","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_macroprosopum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_obnubilum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_impavidum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_ellisiae","solitary","solitary","ground","ground"
"Halicitidae","Halictini","Lasioglossum_imbrex","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_parvum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_tegulare","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_coactum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_puteulanum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_perparvum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_carlinvillense","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_pseudotegulare","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_surianae","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_lepidii","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_fernandezis","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_stictaspis","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_enatum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_tegulariforme","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_comulum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_cupreicolle","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_paitense","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_dispersum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_genaroi","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_creberrimum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_disparile","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_halophitum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_mestrei","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_batya","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_raleighense","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_clematisellum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_vierecki","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_aliud","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_hudsoniellum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_nymphale","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_abundipunctum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_punctatoventre","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_dashwoodi","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_reasbeckae","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_packeri","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_semicaeruleum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_cyaneonotum","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_knereri","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_subversans","social","social","ground","ground"
"Halicitidae","Halictini","Lasioglossum_cressonii","social","social","ground","ground"
